direccion,barrio,comuna,mas_info,materiales,longitude,latitude
Oliden 4278,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47393128009483,-34.676681566637136
Oliden 4656,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46973542991451,-34.679956690156075
"Ozanam Federico, Beato 5205",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47095718858373,-34.673008579942724
Pola 3592,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47319800962412,-34.67106144105159
"Ramirez, Ceferino Comodoro 5562",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46227198298339,-34.68487015630238
"Riestra, Av 5796",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47587758032577,-34.67794719581503
Saraza 4225,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46799331055349,-34.66079067922468
Saraza 4268,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46815662491135,-34.66125550325261
Saraza 4355,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46933248157315,-34.662104937027685
Sayos 5294,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47062866999252,-34.67421684363802
Soldado De La Frontera Av. 4954,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.465886781950886,-34.682626830372854
Soldado De La Frontera Av. 5210,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46355118080145,-34.68500710594582
Soldado De La Frontera Av. 5251,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46366928268516,-34.68584626578611
Soldado De La Frontera Av. 5482,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46135940696292,-34.687797130448
Somellera 4896,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.469550649538796,-34.669914402912134
Somellera 5394,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.473280392750226,-34.67342037274021
Somellera 5550,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.475039371429,-34.67501954014294
Somellera 6011,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47861262910539,-34.67821950617442
"Suarez, Jose Leon 4850",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48177759113347,-34.686437691151966
Unanue 5511,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47057623079273,-34.67787669943763
Zelarrayan 4572,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4695185121548,-34.66589786982823
Casta?ares Av. 6509,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.487915651308214,-34.679685253382175
Casta?ares Av. 6611,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48916411278021,-34.68065624710786
Ca?ada De Gomez 4008,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48492909431795,-34.67740372288993
Albari?o 2995,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47729012102461,-34.665395706843704
Albari?o 2897,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4783134997625,-34.66460063325192
Albari?o 2525,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48297132312824,-34.660970477170395
2 De Abril De 1982 6446,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49026187483577,-34.67733849432619
2 De Abril De 1982 6956,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49442525271535,-34.678821467004695
"Alvarez, Crisostomo 5350",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4808223884818,-34.66702566339967
"Alvarez, Crisostomo 5441",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.481824706718655,-34.66777936270608
"Alvarez, Crisostomo 6793",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49296602595559,-34.677819300319705
Araujo 2669,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47859019202192,-34.66182421588185
Araujo 2745,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47760837121268,-34.66261960247829
Argentina Av. 6533,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49326653464314,-34.6731966444005
Argentina Av. 6950,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.499005620704615,-34.673914757402976
Balbastro 5150,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47723631807118,-34.66729433731
Barca Cabo De Hornos 6650,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.489896572428954,-34.679520115662875
Barca Cabo De Hornos 6816,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4922164789861,-34.68002355431178
Basualdo 2606,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47719143155527,-34.661514556603294
Basualdo 2704,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.475652390098716,-34.66270787622516
Carhue 3189,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49765519336594,-34.67128717842583
Carhue 3340,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.495059188453745,-34.67258351907282
Corvalan 2506,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48121727154476,-34.66095004987726
Corvalan 2680,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.479256886045356,-34.66248105285205
Cosquin 4047,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.485530631479804,-34.67837682603633
"Cuter, Luisito 4045",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.490484796815835,-34.67922938375833
"De La Rosa, Jose I., Dr. 6190",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48969553336354,-34.66605416979798
"Dellepiane, Luis, Tte. Gral. 4630",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47259397047745,-34.664447446425385
"Dellepiane, Luis, Tte. Gral. 4781",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.474500941544754,-34.665986896793825
"Dellepiane, Luis, Tte. Gral. 4850",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47341747518866,-34.666292049160575
"Dellepiane, Luis, Tte. Gral. 4941",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47450964492006,-34.66603071129737
"Dellepiane, Luis, Tte. Gral. 6655",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.483198598598676,-34.683658577239484
Echeandia 5000,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47999900645918,-34.66182840796877
Echeandia 6810,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49570734358211,-34.67610837141231
Echeandia 6990,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49699143025439,-34.67731911964825
Escalada Av. 2515,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.474322081603155,-34.66154426040445
Fonrouge 2699,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48606923966923,-34.662398646299174
Fonrouge 2706,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48572824657906,-34.66256521226578
Fonrouge 2990,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.482252825332935,-34.665273400564864
Fonrouge 3180,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47970024693189,-34.66725149010008
Goleta Santa Cruz 6519,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.488505446167125,-34.67835126934682
Goleta Santa Cruz 6711,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49069785443204,-34.67882065063139
Goleta Santa Cruz 6851,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49252838655424,-34.67922114133933
"Gordillo, Timoteo 4106",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.483252307884534,-34.67747706404066
"Gordillo, Timoteo 4256",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.480981105101655,-34.67937182206322
Guardia Nacional 2491,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4779463727914,-34.6597660333852
Guardia Nacional 2605,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47648328298287,-34.660935252490724
Larraya 2787,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.485605570854595,-34.664041380622265
Larraya 3137,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48093286751101,-34.66767855901044
Larraya 3271,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47964224954522,-34.66868186935364
Larrazabal 2712,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.487521229443566,-34.66440341237631
Larrazabal 2948,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.484621473111254,-34.666669183580844
Larrazabal 3296,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.480694478462084,-34.6697539808692
Larrazabal 3330,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4801084960059,-34.67020336524157
Larrazabal 3552,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47786112218069,-34.671952167640185
"Leguizamon, Martiniano 3418",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.485172367992604,-34.67102479186243
"Leguizamon, Martiniano 3560",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.483701577835774,-34.67211777364666
"Leguizamon, Martiniano 3810",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48100695059062,-34.67411168848096
"Leguizamon, Martiniano 3988",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.479004843291335,-34.67558823359236
Miralla 2680,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4819564272487,-34.66293189454772
Miralla 2850,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47980329956591,-34.66461705224637
Miralla 2986,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.478060844042766,-34.66596757923084
Miralla 3190,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47596047418018,-34.66759054745744
Montiel 3806,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49366036570574,-34.67621808490245
Montiel 3902,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49219512300629,-34.677333886678326
Murguiondo 2891,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49108640704409,-34.665192475416006
Murguiondo 3405,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48448103173763,-34.67038912544219
Murguiondo 3991,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.478520392911946,-34.67486873533009
Oliden 2852,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48945238659938,-34.66484112649448
Oliden 3090,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4865377706051,-34.66714086046826
Oliden 3262,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.484161517733355,-34.66900784126794
Oliden 3520,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48131719674661,-34.67108841810663
"Paz, Gral. Av. 15400",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48829613967739,-34.68404210119654
"Peron, Eva Av. 6633",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.494499695176,-34.6687106508625
"Peron, Eva Av. 6829",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49592233598519,-34.67011654646113
"Peron, Eva Av. 7427",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.500890075824294,-34.673484443167574
Piedra Buena Av. 3205,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.494460868669385,-34.67147860341235
Piedra Buena Av. 3815,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.488887043511234,-34.676996988896875
Pola 2697,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48386341571647,-34.662834608411835
Pola 2817,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.482288001628014,-34.66406546849011
Pola 3319,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47650354036813,-34.66860990438779
"Rucci, Jose Ignacio 3280",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.487951010466126,-34.670266438484276
"Rucci, Jose Ignacio 3466",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48568808630285,-34.67218572787169
Santander 4125,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46907414216824,-34.65800849992358
Santander 4792,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47530645545458,-34.664057531351865
Santander 4922,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47649092652213,-34.66504927763471
Saraza 5591,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48047511459803,-34.671584449067886
Saraza 5852,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.482785621757685,-34.67370441686524
Zuviria 6520,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49192138997197,-34.6744437373453
Zuviria 6810,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.49548010832773,-34.677522253165115
"Magari?os Cervantes, A. 5249",Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50572355779841,-34.63101142927559
"Magari?os Cervantes, A. 5511",Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50831619541676,-34.63332461618056
Albari?o 213,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50906580155918,-34.64062560673253
Alcaraz 5495,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51246461148759,-34.626529205788216
Alcaraz 5651,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51383682232715,-34.627998002564325
Alvarez Jonte Av. 5379,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.512415204643304,-34.624901735028885
Alvarez Jonte Av. 5555,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51422549754093,-34.626498824212966
Alvarez Jonte Av. 5695,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51531434320576,-34.62745778418367
Alvarez Jonte Av. 5707,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.515552480721176,-34.627667162003526
Araujo 355,Villa Luro,10,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.504707521792795,-34.641472711576334
